Team,Year,Role,Name
New Orleans Saints,2022,Strength and conditioning coach,Matt Clapp
New Orleans Saints,2022,Director of sports science,Matt Rhea
New Orleans Saints,2022,Assistant strength and conditioning,Charles Byrd
New Orleans Saints,2022,Assistant strength and conditioning,Rob Wenning
New Orleans Saints,2023,Owner,Gayle Benson
New Orleans Saints,2023,President,Dennis Lauscha
New Orleans Saints,2023,Executive vice president/general manager,Mickey Loomis
New Orleans Saints,2023,Senior vice president/chief operating officer,Ben Hales
New Orleans Saints,2023,Asst. general manager/college scouting director,Jeff Ireland
New Orleans Saints,2023,Asst. general manager & vice president of football administration,Khai Harley
New Orleans Saints,2023,Director of operations,James Nagaoka
New Orleans Saints,2023,Director of pro scouting,Justin Matthews
New Orleans Saints,2023,Director of pro personnel,Michael Parenton
New Orleans Saints,2023,Head coach,Dennis Allen
New Orleans Saints,2023,Offensive coordinator,Pete Carmichael
New Orleans Saints,2023,Passing game coordinator/quarterbacks,Ronald Curry
New Orleans Saints,2023,Running backs,Joel Thomas
New Orleans Saints,2023,Wide receivers,Kodi Burns
New Orleans Saints,2023,Tight ends,Clancy Barone
New Orleans Saints,2023,Offensive line,Doug Marrone
New Orleans Saints,2023,Offensive line assistant,Kevin Carberry
New Orleans Saints,2023,Senior offensive assistant,Bob Bicknell
New Orleans Saints,2023,Offensive assistant,Jahri Evans
New Orleans Saints,2023,Offensive assistant,Kevin Petry
New Orleans Saints,2023,Offensive assistant,Jordan Traylor
New Orleans Saints,2023,Offensive assistant,D. J. Williams
New Orleans Saints,2023,Assistant to the head coach,Mike Martinez
New Orleans Saints,2023,Defensive coordinator,Joe Woods
New Orleans Saints,2023,Defensive line,Todd Grantham
New Orleans Saints,2023,Linebackers,Michael Hodges
New Orleans Saints,2023,Secondary,Marcus Robertson
New Orleans Saints,2023,Senior defensive assistant,Peter Giunta
New Orleans Saints,2023,Defensive assistant,Adam Gristick
New Orleans Saints,2023,Pass rush specialist,Brian Young
New Orleans Saints,2023,Special teams coordinator,Darren Rizzi
New Orleans Saints,2023,Assistant special teams,Phil Galiano
New Orleans Saints,2023,Director of sports science,Matt Rhea
New Orleans Saints,2023,Strength and conditioning coach,Matt Clapp
New Orleans Saints,2023,Assistant strength and conditioning,Charles Byrd
New Orleans Saints,2023,Assistant strength and conditioning,Rob Wenning
New Orleans Saints,2021,Owner,Gayle Benson
New Orleans Saints,2021,President,Dennis Lauscha
New Orleans Saints,2021,Executive vice president/general manager,Mickey Loomis
New Orleans Saints,2021,Senior vice president/chief operating officer,Ben Hales
New Orleans Saints,2021,Asst. general manager/college scouting director,Jeff Ireland
New Orleans Saints,2021,Vice president of football administration,Khai Harley
New Orleans Saints,2021,Director of operations,James Nagaoka
New Orleans Saints,2021,Director of pro scouting,Justin Matthews
New Orleans Saints,2021,Pro scout,Michael Parenton
New Orleans Saints,2021,Head coach,Sean Payton
New Orleans Saints,2021,Assistant head coach/defensive line,Ryan Nielsen
New Orleans Saints,2021,Offensive coordinator,Pete Carmichael
New Orleans Saints,2021,Quarterbacks,Ronald Curry
New Orleans Saints,2021,Running backs,Joel Thomas
New Orleans Saints,2021,Senior offensive assistant/wide receivers coach,Curtis Johnson
New Orleans Saints,2021,Run game coordinator/tight ends,Dan Roushar
New Orleans Saints,2021,Offensive line,Brendan Nugent
New Orleans Saints,2021,Assistant offensive line,Zach Strief
New Orleans Saints,2021,Assistant to the head coach/offensive assistant,Kevin Petry
New Orleans Saints,2021,Offensive assistant,Declan Doyle
New Orleans Saints,2021,Offensive assistant,D. J. Williams
New Orleans Saints,2021,Offensive analyst,Jim Chaney
New Orleans Saints,2021,Defensive coordinator,Dennis Allen
New Orleans Saints,2021,Linebackers,Michael Hodges
New Orleans Saints,2021,Defensive backs,Kris Richard
New Orleans Saints,2021,Senior defensive assistant,Peter Giunta
New Orleans Saints,2021,Assistant secondary,Cory Robinson
New Orleans Saints,2021,Pass rush specialist,Brian Young
New Orleans Saints,2021,Special teams coordinator,Darren Rizzi
New Orleans Saints,2021,Assistant special teams,Phil Galiano
New Orleans Saints,2021,Head strength and conditioning,Dan Dalrymple
New Orleans Saints,2021,Assistant strength and conditioning,Charles Byrd
New Orleans Saints,2021,Assistant strength and conditioning,Rob Wenning
New Orleans Saints,2025,Owner,Gayle Benson
New Orleans Saints,2025,President,Dennis Lauscha
New Orleans Saints,2025,Executive vice president/general manager,Mickey Loomis
New Orleans Saints,2025,Senior VP of football operations/assistant general manager,Khai Harley
New Orleans Saints,2025,Senior VP/assistant general manager,college personnel – Jeff Ireland
New Orleans Saints,2025,Vice president of pro personnel,Michael Parenton
New Orleans Saints,2025,Director of football administration,Scott Kuhn
New Orleans Saints,2025,Director of analytics,Zach Stuart
New Orleans Saints,2025,Director of team operations,Derek Stamnos
New Orleans Saints,2025,Head coach,Kellen Moore
New Orleans Saints,2025,Associate head coach/running backs,Joel Thomas
New Orleans Saints,2025,Assistant to the head coach,Mike Martinez
New Orleans Saints,2025,Offensive coordinator,Doug Nussmeier
New Orleans Saints,2025,Run game coordinator,T.J. Paganetti
New Orleans Saints,2025,Quarterbacks,Scott Tolzien
New Orleans Saints,2025,Wide receivers,Keith Williams
New Orleans Saints,2025,Assistant wide receivers,Kyle Valero
New Orleans Saints,2025,Tight ends,Chase Haslett
New Orleans Saints,2025,Offensive line,Brendan Nugent
New Orleans Saints,2025,Assistant offensive line,Jahri Evans
New Orleans Saints,2025,Senior offensive assistant,Scott Linehan
New Orleans Saints,2025,Offensive assistant,Tobijah Hughley
New Orleans Saints,2025,Defensive coordinator,Brandon Staley
New Orleans Saints,2025,Defensive pass game coordinator,Terry Joseph
New Orleans Saints,2025,Defensive line,Bo Davis
New Orleans Saints,2025,Assistant defensive line,Brian Young
New Orleans Saints,2025,Edges,Jay Rodgers
New Orleans Saints,2025,Linebackers,Peter Sirmon
New Orleans Saints,2025,Assistant linebackers,Adam Gristick
New Orleans Saints,2025,Cornerbacks,Grady Brown
New Orleans Saints,2025,Senior defensive assistant,Peter Giunta
New Orleans Saints,2025,Special teams coordinator,Phil Galiano
New Orleans Saints,2025,Assistant special teams,Kyle Wilber
New Orleans Saints,2025,Director of sports science,Ted Rath
New Orleans Saints,2025,Strength and conditioning coach,Matt Clapp
New Orleans Saints,2025,Assistant strength and conditioning,Charles Byrd
New Orleans Saints,2025,Assistant strength and conditioning,Rob Wenning
New Orleans Saints,2024,Owner,Gayle Benson
New Orleans Saints,2024,President,Dennis Lauscha
New Orleans Saints,2024,Executive vice president/general manager,Mickey Loomis
New Orleans Saints,2024,VP/assistant general manager,college personnel – Jeff Ireland
New Orleans Saints,2024,Asst. general manager & vice president of football operations,Khai Harley
New Orleans Saints,2024,Director of operations,Derek Stamnos
New Orleans Saints,2024,Director of pro personnel,Michael Parenton
New Orleans Saints,2024,Director of football administration,Scott Kuhn
New Orleans Saints,2024,Director of analytics,Zach Stuart
New Orleans Saints,2024,Senior personnel advisor,Randy Mueller
New Orleans Saints,2024,Personnel advisor,Dave Ziegler
New Orleans Saints,2024,Head coach,Dennis Allen (fired on November 4)
New Orleans Saints,2024,Interim head coach/special teams coordinator,Darren Rizzi
New Orleans Saints,2024,Offensive coordinator,Klint Kubiak
New Orleans Saints,2024,Quarterbacks,Andrew Janocko
New Orleans Saints,2024,Running backs,Derrick Foster
New Orleans Saints,2024,Wide receivers,Keith Williams
New Orleans Saints,2024,Assistant wide receivers,DeNarius McGhee
New Orleans Saints,2024,Tight ends,Clancy Barone
New Orleans Saints,2024,Offensive line,John Benton
New Orleans Saints,2024,Senior offensive assistant,Rick Dennison
New Orleans Saints,2024,Offensive assistant,Jahri Evans
New Orleans Saints,2024,Offensive assistant,Kevin Petry
New Orleans Saints,2024,Offensive assistant,Jordan Traylor
New Orleans Saints,2024,Defensive coordinator,Joe Woods
New Orleans Saints,2024,Defensive line,Todd Grantham
New Orleans Saints,2024,Linebackers,Michael Hodges
New Orleans Saints,2024,Secondary,Marcus Robertson
New Orleans Saints,2024,Senior defensive assistant,Peter Giunta
New Orleans Saints,2024,Defensive assistant,Adam Gristick
New Orleans Saints,2024,Defensive assistant,Matt Giordano
New Orleans Saints,2024,Pass rush specialist,Brian Young
New Orleans Saints,2024,Assistant special teams,Phil Galiano
New Orleans Saints,2024,Assistant to the head coach,Mike Martinez
New Orleans Saints,2024,Director of sports science,Matt Rhea
New Orleans Saints,2024,Strength and conditioning coach,Matt Clapp
New Orleans Saints,2024,Assistant strength and conditioning,Charles Byrd
New Orleans Saints,2024,Assistant strength and conditioning,Rob Wenning
New York Giants,2008,President/CEO,John Mara
New York Giants,2008,Chairman/Executive Vice President,Steve Tisch
New York Giants,2008,Senior vice president/general manager,Jerry Reese
New York Giants,2008,Vice president of player evaluation,Chris Mara
New York Giants,2008,Assistant general manager,Kevin Abrams
New York Giants,2008,Director of pro personnel,David Gettleman
New York Giants,2008,Assistant director of pro personnel,Ken Sternfeld
New York Giants,2008,Director of college scouting,Marc Ross
New York Giants,2008,Head coach,Tom Coughlin
New York Giants,2008,Offensive coordinator,Kevin Gilbride
New York Giants,2008,Quarterbacks,Chris Palmer
New York Giants,2008,Running backs,Jerald Ingram
New York Giants,2008,Wide receivers,Mike Sullivan
New York Giants,2008,Tight ends,Mike Pope
New York Giants,2008,Offensive line,Pat Flaherty
New York Giants,2008,Assistant offensive line,Robert Nickens
New York Giants,2008,Offensive quality control,Sean Ryan
New York Giants,2008,Defensive coordinator,Steve Spagnuolo
New York Giants,2008,Defensive line,Mike Waufle
New York Giants,2008,Defensive backs,Peter Giunta
New York Giants,2008,Secondary/safeties,David Merritt
New York Giants,2008,Defensive quality control,Andre Curtis
New York Giants,2008,Special teams coordinator,Tom Quinn
New York Giants,2008,Assistant special teams,Thomas McGaughey
New York Giants,2008,Strength and conditioning,Jerry Palmieri
New York Giants,2008,Assistant strength and conditioning,Markus Paul
New York Giants,2013,President/CEO,John Mara
New York Giants,2013,Chairman/executive vice president,Steve Tisch
New York Giants,2013,Senior vice president/general manager,Jerry Reese
New York Giants,2013,Senior vice president of player personnel,Chris Mara
New York Giants,2013,Assistant general manager,Kevin Abrams
New York Giants,2013,Director of pro personnel,Ken Sternfeld
New York Giants,2013,Director of college scouting,Marc Ross
New York Giants,2013,Director of football operations,Matt Harriss
New York Giants,2013,Head coach,Tom Coughlin
New York Giants,2013,Offensive coordinator,Kevin Gilbride
New York Giants,2013,Quarterbacks,Sean Ryan
New York Giants,2013,Running backs,Jerald Ingram
New York Giants,2013,Wide receivers,"Kevin Gilbride, Jr."
New York Giants,2013,Tight ends,Mike Pope
New York Giants,2013,Offensive line,Pat Flaherty
New York Giants,2013,Assistant offensive line,Lunda Wells
New York Giants,2013,Offensive assistant,Ryan Roeder
New York Giants,2013,Defensive coordinator,Perry Fewell
New York Giants,2013,Defensive line,Robert Nunn
New York Giants,2013,Linebackers,Jim Herrmann
New York Giants,2013,Secondary/cornerbacks,Peter Giunta
New York Giants,2013,Secondary/safeties,David Merritt
New York Giants,2013,Defensive assistant,Rob Leonard
New York Giants,2013,Special teams coordinator,Tom Quinn
New York Giants,2013,Assistant special teams,Larry Izzo
New York Giants,2013,Strength and conditioning,Jerry Palmieri
New York Giants,2013,Assistant strength and conditioning,Markus Paul
New York Giants,2013,Strength and conditioning assistant,Joe Danos
New York Giants,2014,President/CEO,John Mara
New York Giants,2014,Chairman/executive vice president,Steve Tisch
New York Giants,2014,Senior vice president/general manager,Jerry Reese
New York Giants,2014,Senior vice president of player personnel,Chris Mara
New York Giants,2014,Assistant general manager,Kevin Abrams
New York Giants,2014,Director of pro personnel,Ken Sternfeld
New York Giants,2014,Director of player development,David Tyree
New York Giants,2014,Director of college scouting,Marc Ross
New York Giants,2014,Director of football operations,Matt Harriss
New York Giants,2014,Head coach,Tom Coughlin
New York Giants,2014,Offensive coordinator,Ben McAdoo
New York Giants,2014,Quarterbacks,Danny Langsdorf
New York Giants,2014,Running backs,Craig Johnson
New York Giants,2014,Wide receivers,Sean Ryan
New York Giants,2014,Tight ends,Kevin Gilbride
New York Giants,2014,Offensive line,Pat Flaherty
New York Giants,2014,Assistant offensive line,Lunda Wells
New York Giants,2014,Offensive assistant,Ryan Roeder
New York Giants,2014,Defensive coordinator,Perry Fewell
New York Giants,2014,Defensive line,Robert Nunn
New York Giants,2014,Linebackers,Jim Herrmann
New York Giants,2014,Secondary/cornerbacks,Peter Giunta
New York Giants,2014,Secondary/safeties,David Merritt
New York Giants,2014,Defensive assistant,Rob Leonard
New York Giants,2014,Special teams coordinator,Tom Quinn
New York Giants,2014,Assistant special teams,Larry Izzo
New York Giants,2014,Strength and conditioning,Jerry Palmieri
New York Giants,2014,Assistant strength and conditioning,Markus Paul
New York Giants,2014,Strength and conditioning assistant,Joe Danos
New York Giants,2011,President/CEO,John Mara
New York Giants,2011,Chairman/executive vice president,Steve Tisch
New York Giants,2011,Senior vice president/general manager,Jerry Reese
New York Giants,2011,Vice president of player evaluation,Chris Mara
New York Giants,2011,Assistant general manager,Kevin Abrams
New York Giants,2011,Director of pro personnel,David Gettleman
New York Giants,2011,Director of college scouting,Marc Ross
New York Giants,2011,Assistant director of pro personnel,Ken Sternfeld
